en
S,en,Azerbaijan,ru,Р С’Р В·Р ВµРЎР‚Р В±Р В°Р в„–Р Т‘Р В¶Р В°Р Р…
T,en,Baku,ru,Р вЂ?Р В°Р С”РЎС“
T,en,Ganca,ru,Р вЂњРЎРЏР Р…Р Т‘Р В¶Р В°
T,en,Sumqayit,ru,Р РЋРЎС“Р С?Р С–Р В°Р С‘РЎвЂљ
T,en,Mingacevir,ru,Р СљР С‘Р Р…Р С–Р ВµРЎвЂЎР В°РЎС“РЎР‚
T,en,Nakhichevan,ru,Р СњР В°РЎвЂ¦Р С‘РЎвЂЎР ВµР Р†Р В°Р Р…РЎРЉ
T,en,Shaki,ru,Р РЃР ВµР С”Р С‘
S,en,Belarus,ru,Р вЂ?Р ВµР В»Р В°РЎР‚РЎС“РЎРѓРЎРЉ
T,en,Minsk,ru,Р СљР С‘Р Р…РЎРѓР С”
T,en,Brest,ru,Р вЂ?РЎР‚Р ВµРЎРѓРЎвЂљ
T,en,Gomel,ru,Р вЂњР С•Р С?Р ВµР В»РЎРЉ
T,en,Grodno,ru,Р вЂњРЎР‚Р С•Р Т‘Р Р…Р С•
T,en,Mogilev,ru,Р СљР С•Р С–Р С‘Р В»Р ВµР Р†
T,en,Vitebsk,ru,Р вЂ™Р С‘РЎвЂљР ВµР В±РЎРѓР С”
T,en,Bobruysk,ru,Р вЂ?Р С•Р В±РЎР‚РЎС“Р в„–РЎРѓР С”
S,en,Estonia,ru,Р В­РЎРѓРЎвЂљР С•Р Р…Р С‘РЎРЏ
T,en,Tallinn,ru,Р СћР В°Р В»Р В»Р С‘Р Р…Р Р…
T,en,Narva,ru,Р СњР В°РЎР‚Р Р†Р В°
S,en,Russia,ru,Р В Р С•РЎРѓРЎРѓР С‘РЎРЏ
R,en,Adygeya Resp,ru,Р С’Р Т‘РЎвЂ№Р С–Р ВµРЎРЏ Р В Р ВµРЎРѓР С—
T,en,Maykop,ru,Р СљР В°Р в„–Р С”Р С•Р С—
T,en,Adygeysk,ru,Р С’Р Т‘РЎвЂ№Р С–Р ВµР в„–РЎРѓР С”
R,en,Bashkortostan Resp,ru,Р вЂ?Р В°РЎв‚¬Р С”Р С•РЎР‚РЎвЂљР С•РЎРѓРЎвЂљР В°Р Р… Р В Р ВµРЎРѓР С—
T,en,Ufa,ru,Р Р€РЎвЂћР В°
T,en,Agidel,ru,Р С’Р С–Р С‘Р Т‘Р ВµР В»РЎРЉ
T,en,Neftekamsk,ru,Р СњР ВµРЎвЂћРЎвЂљР ВµР С”Р В°Р С?РЎРѓР С”
T,en,Oktyabrskiy,ru,Р С›Р С”РЎвЂљРЎРЏР В±РЎР‚РЎРЉРЎРѓР С”Р С‘Р в„–
T,en,Salavat,ru,Р РЋР В°Р В»Р В°Р Р†Р В°РЎвЂљ
T,en,Sibay,ru,Р РЋР С‘Р В±Р В°Р в„–
T,en,Kumertau,ru,Р С™РЎС“Р С?Р ВµРЎР‚РЎвЂљР В°РЎС“
T,en,Mezhgore,ru,Р СљР ВµР В¶Р С–Р С•РЎР‚РЎРЉР Вµ
T,en,Sterlitamak,ru,Р РЋРЎвЂљР ВµРЎР‚Р В»Р С‘РЎвЂљР В°Р С?Р В°Р С”
T,en,Baymak,ru,Р вЂ?Р В°Р в„–Р С?Р В°Р С”
T,en,Belebey,ru,Р вЂ?Р ВµР В»Р ВµР В±Р ВµР в„–
T,en,Beloretsk,ru,Р вЂ?Р ВµР В»Р С•РЎР‚Р ВµРЎвЂ Р С”
T,en,Birsk,ru,Р вЂ?Р С‘РЎР‚РЎРѓР С”
T,en,Blagoveshchensk,ru,Р вЂ?Р В»Р В°Р С–Р С•Р Р†Р ВµРЎвЂ°Р ВµР Р…РЎРѓР С”
T,en,Ishimbay,ru,Р ?РЎв‚¬Р С‘Р С?Р В±Р В°Р в„–
T,en,Meleuz,ru,Р СљР ВµР В»Р ВµРЎС“Р В·
T,en,Tuymazy,ru,Р СћРЎС“Р в„–Р С?Р В°Р В·РЎвЂ№
T,en,Uchaly,ru,Р Р€РЎвЂЎР В°Р В»РЎвЂ№
T,en,YAnaul,ru,Р Р‡Р Р…Р В°РЎС“Р В»
T,en,Davlekanovo,ru,Р вЂќР В°Р Р†Р В»Р ВµР С”Р В°Р Р…Р С•Р Р†Р С•
